GEOID10,total_pop,median_age,pct_hispanic,pct_white,pct_black,pct_asian,pct_male,pct_single_family_home,med_home_value,med_rooms_per_home,pct_built_before_1940,pct_renting,rental_vacancy_rate,avg_renter_household_size,med_gross_rent,med_household_income,mean_commute_time,pct_commute_drive_alone,pct_below_poverty,pct_college_grad_student,pct_same_residence_year_ago,pct_bachelors_degree,pct_english_only,pct_foreign_born
06037296902,4104.0,36.4,64.8,24.9,2.1,138.0,49.3,18.5,404400.0,3.8,19.5,81.1,4.8,2.53,1188 (USD),$44743,24.8,79.7,20.3,22.8,88.5,16.4,38.6,33.6
06037296901,4041.0,32.2,64.5,17.1,4.8,135.0,47.0,21.8,464300.0,3.5,18.9,86.6,6.8,2.73,1102 (USD),$42500,28.8,65.0,16.8,34.4,86.4,19.1,42.4,32.4
06037296402,3182.0,41.4,47.7,36.1,5.2,292.0,46.5,89.6,486300.0,5.4,21.7,22.1,0.0,2.83,1452 (USD),$95789,20.7,79.3,8.1,35.6,92.7,25.2,67.5,14.2
06037296401,3298.0,47.8,20.5,58.9,3.2,281.0,41.5,49.7,533100.0,4.8,1.6,28.2,2.8,2.21,1447 (USD),$79605,31.7,86.8,4.3,31.6,89.7,35.3,61.9,24.3
06037294701,3226.0,28.7,90.0,3.3,4.6,18.0,49.2,31.3,330900.0,3.4,18.0,86.0,1.3,3.57,1003 (USD),$31786,25.3,71.4,32.5,20.0,88.1,5.1,20.5,39.8
06037294421,2989.0,31.8,72.0,7.0,5.7,387.0,47.9,21.1,356700.0,3.9,7.8,57.9,6.6,3.28,1099 (USD),$46406,22.3,74.3,25.3,22.1,87.2,15.5,25.3,44.1
06037294302,4440.0,33.0,89.0,6.8,1.3,84.0,50.3,64.3,368300.0,4.5,10.5,50.7,0.0,4.0,1088 (USD),$49882,31.4,68.6,25.9,17.1,93.9,3.4,27.6,34.4
06037102105,1956.0,37.0,68.0,21.5,2.3,119.0,51.4,62.7,439200.0,4.6,12.7,53.0,0.0,3.17,1363 (USD),$47431,22.0,77.3,16.9,35.1,97.7,20.2,29.5,43.9
06037101122,3064.0,52.6,8.9,81.5,0.0,253.0,47.1,100.0,580400.0,5.5,16.6,18.9,0.0,2.59,2170 (USD),$85460,40.4,86.1,3.1,30.0,90.5,25.7,66.2,27.3
06037201602,2906.0,36.2,83.9,4.3,1.1,298.0,47.2,76.9,398200.0,4.8,34.9,36.5,0.0,2.95,1163 (USD),$61458,31.9,74.3,12.6,43.5,97.4,13.5,23.3,35.9
06037201601,2272.0,37.9,82.8,5.5,2.7,203.0,52.5,80.3,409800.0,4.8,19.5,38.6,0.0,2.52,983 (USD),$59265,33.9,76.9,10.0,36.8,91.9,15.0,37.4,31.3
06037262501,3993.0,44.5,6.0,88.6,0.0,106.0,51.5,83.8,1933200.0,7.0,14.2,18.9,7.9,2.78,2384 (USD),$192917,25.4,74.0,5.4,12.6,91.0,82.8,85.8,9.9
06037241202,5378.0,28.5,59.6,0.5,36.4,24.0,49.2,59.8,330000.0,4.3,31.7,66.8,1.9,3.54,1114 (USD),$33625,35.3,61.6,40.0,18.4,86.4,8.5,43.8,30.7
06037128601,4490.0,34.5,44.9,41.4,4.4,354.0,51.1,25.6,519300.0,3.7,7.2,77.9,4.0,2.73,1191 (USD),$43056,32.8,65.1,30.8,27.3,84.9,28.8,33.1,47.7
06037128102,5012.0,32.2,69.4,17.0,4.7,375.0,48.5,20.1,420400.0,3.5,10.9,81.2,4.1,3.32,1174 (USD),$37240,36.4,55.7,32.5,32.2,86.1,11.9,18.9,51.2
06037189201,3537.0,33.6,11.2,71.4,5.5,265.0,44.9,7.6,593800.0,2.8,32.7,95.5,0.6,1.7,1268 (USD),$36975,30.2,69.0,19.1,59.9,78.9,60.3,55.7,33.0
06037185204,1951.0,44.9,38.7,29.7,0.8,525.0,48.1,87.9,704800.0,5.3,30.5,26.8,0.0,3.12,1354 (USD),$77120,34.6,68.9,10.7,40.6,90.2,52.2,46.7,33.2
06037185203,3591.0,31.4,81.8,7.4,0.8,316.0,50.9,59.0,504200.0,4.2,42.2,62.9,0.0,3.9,1026 (USD),$40208,32.3,69.7,25.5,36.2,82.1,19.6,17.0,42.9
06037208501,2160.0,39.1,44.4,7.8,1.3,972.0,44.4,13.5,535000.0,3.1,28.2,89.9,3.9,2.59,1182 (USD),$50648,30.8,60.0,16.5,43.4,88.0,37.0,18.0,60.0
06037207501,2249.0,36.4,17.7,30.9,7.6,876.0,57.4,0.7,554800.0,2.5,1.5,80.8,6.7,1.66,1816 (USD),$62813,29.3,49.5,15.3,86.9,80.6,68.8,51.2,42.6
06037207302,4497.0,34.8,16.1,39.6,18.7,614.0,57.7,0.3,457700.0,1.3,77.4,94.2,10.1,1.38,1704 (USD),$40254,29.5,54.2,19.8,89.6,67.6,57.2,74.3,21.6
06037190801,2605.0,38.0,44.0,38.3,7.4,237.0,52.2,3.6,667900.0,2.0,21.8,93.4,4.5,1.74,1022 (USD),$22793,35.9,53.4,43.1,66.2,82.7,30.6,35.4,47.1
06037190402,2460.0,40.0,17.5,58.5,5.8,396.0,54.7,6.3,,2.3,10.6,98.9,0.7,1.82,1177 (USD),$29301,31.7,56.5,32.5,62.8,78.8,36.5,33.3,46.3
06037190401,3052.0,36.2,16.6,66.1,2.0,365.0,44.0,2.6,,2.5,29.2,98.9,1.4,1.67,1213 (USD),$40774,27.3,69.8,27.4,62.2,87.4,50.9,44.1,46.2
06037190201,2445.0,30.7,34.3,51.0,5.8,116.0,55.2,0.5,,1.6,42.0,98.8,8.4,1.6,1169 (USD),$23750,31.2,41.4,34.9,81.0,68.1,39.1,41.2,43.1
06037189904,2488.0,34.9,13.7,63.1,7.6,279.0,56.8,1.6,,2.5,3.3,98.7,1.3,1.64,1512 (USD),$45116,25.9,71.9,13.6,74.7,66.7,60.4,63.2,33.8
06037128101,3600.0,37.3,47.0,40.5,3.3,212.0,49.2,36.3,464200.0,4.0,1.8,69.7,0.0,2.93,1193 (USD),$45565,37.4,69.8,19.4,35.9,98.1,27.8,25.3,52.3
06037127806,3047.0,33.8,61.7,29.2,5.1,86.0,54.9,25.8,542000.0,3.5,4.4,78.0,1.9,2.57,1016 (USD),$35469,34.6,74.0,26.9,28.7,84.6,21.6,23.3,50.0
06037127804,4368.0,32.9,53.6,27.9,5.0,467.0,49.6,20.8,423200.0,3.6,5.7,76.7,0.6,2.65,1197 (USD),$44013,32.4,63.3,19.6,24.2,79.7,29.5,28.7,47.0
06037234901,2781.0,29.7,48.5,0.6,51.0,0.0,41.8,7.1,341700.0,3.7,10.1,96.6,5.4,2.62,993 (USD),$16386,32.8,64.4,52.7,26.1,87.3,7.9,55.3,32.0
06037127803,4301.0,34.9,63.3,24.7,2.2,287.0,48.3,30.5,405400.0,3.6,4.0,75.5,0.0,2.55,1203 (USD),$40000,32.2,70.0,28.1,24.2,85.7,18.7,29.7,43.5
06037127711,3563.0,33.8,57.5,27.8,5.3,323.0,52.8,46.5,499500.0,4.3,1.6,60.5,3.1,3.13,1213 (USD),$55000,30.8,75.5,16.1,27.7,82.3,30.6,33.3,38.3
06037127603,3034.0,31.4,80.0,13.5,2.3,120.0,48.0,27.2,436200.0,3.8,4.5,83.2,1.7,3.39,1187 (USD),$41432,32.9,67.1,27.6,12.6,89.1,13.6,19.9,45.4
06037127104,3584.0,34.7,52.2,33.5,4.5,302.0,42.4,35.4,425000.0,4.1,0.6,65.1,3.7,3.16,1262 (USD),$38125,33.9,70.9,19.3,18.5,89.0,22.5,26.9,45.4
06037127103,3217.0,31.6,62.8,21.6,2.6,229.0,50.1,7.2,,3.6,2.9,84.3,4.8,3.09,1074 (USD),$41310,31.0,75.4,28.7,25.7,84.0,22.2,26.0,42.9
06037125502,3371.0,36.3,12.4,70.0,5.3,307.0,47.0,21.3,587300.0,3.6,8.9,76.4,1.4,1.81,1554 (USD),$66152,29.2,74.3,14.6,22.3,83.5,56.5,76.5,16.6
06037187102,3349.0,39.3,58.6,17.5,0.0,661.0,47.7,62.4,638100.0,4.2,52.1,61.4,0.0,2.63,1261 (USD),$54167,29.5,82.2,23.4,23.9,95.4,32.8,29.6,41.9
06037211921,2274.0,36.3,33.0,10.2,4.5,924.0,51.9,0.2,821400.0,2.6,41.4,98.0,5.1,2.24,1173 (USD),$35334,29.5,59.9,15.8,44.3,87.2,52.0,22.3,58.8
06037211201,2852.0,31.4,71.5,6.1,2.8,431.0,48.5,5.7,700800.0,3.1,43.9,94.1,7.7,3.1,1156 (USD),$41767,31.3,58.0,22.8,40.0,87.5,17.8,17.7,56.6
06037209104,2585.0,30.1,82.3,6.1,6.6,123.0,48.9,0.0,,1.6,32.1,100.0,0.8,2.7,792 (USD),$21907,39.1,38.1,43.2,27.8,85.1,12.5,14.7,50.9
06037209103,3581.0,29.2,93.2,1.3,3.2,62.0,54.6,3.6,,1.5,34.2,98.7,5.6,3.44,850 (USD),$26336,31.8,29.9,51.0,22.9,94.5,6.4,9.6,56.1
06037208802,3503.0,34.2,58.9,9.7,6.9,793.0,47.3,1.3,742200.0,2.2,44.0,97.8,4.5,2.51,1027 (USD),$34226,39.0,48.3,29.4,28.2,76.4,30.8,16.3,56.7
06037208801,3123.0,36.0,63.8,8.4,5.2,603.0,50.3,1.8,,1.8,47.7,100.0,3.2,2.49,990 (USD),$30225,34.8,33.4,32.6,20.2,89.0,20.8,18.7,60.7
06037208502,3822.0,35.3,74.4,5.8,2.5,585.0,48.2,3.3,440900.0,2.8,28.3,95.9,2.5,2.93,925 (USD),$32485,35.8,46.2,26.1,34.0,91.2,10.9,19.0,49.7
06037208402,3002.0,32.5,66.9,12.4,0.8,528.0,54.6,22.5,609800.0,3.7,23.9,85.7,1.4,3.38,1109 (USD),$41143,30.8,52.4,24.1,31.2,93.2,21.7,23.4,48.4
06037208401,4322.0,35.4,76.0,3.6,2.1,779.0,54.3,5.1,500000.0,2.2,19.4,96.4,2.3,2.97,875 (USD),$26153,36.8,40.6,25.0,22.3,95.4,16.9,9.0,68.3
06037208302,4504.0,32.9,79.6,3.8,5.5,446.0,50.5,13.5,442900.0,3.1,44.6,90.9,4.0,2.85,903 (USD),$31845,33.9,49.2,31.3,23.0,91.0,16.2,15.9,51.5
06037206032,5446.0,31.0,66.5,8.3,1.5,1251.0,48.0,20.9,372900.0,4.0,31.3,81.7,4.0,3.09,992 (USD),$33750,29.6,60.1,31.7,28.1,87.8,17.6,11.8,47.6
06037203710,3646.0,29.9,97.6,1.2,0.4,29.0,46.5,36.9,346600.0,4.1,41.0,78.6,0.0,4.41,1077 (USD),$37962,37.4,60.9,32.8,23.8,83.3,8.0,9.5,41.5
06037209510,2881.0,32.8,67.3,4.6,3.2,621.0,47.5,1.1,362100.0,2.6,46.7,96.4,5.9,2.8,958 (USD),$29199,34.1,33.0,41.0,28.9,83.6,17.1,11.2,64.1
06037212304,1779.0,27.9,68.2,15.7,1.9,235.0,47.7,1.0,,1.5,68.4,99.5,4.5,2.23,893 (USD),$26786,36.3,40.2,35.6,34.1,86.8,26.2,21.2,55.0
06037218220,4335.0,36.4,52.1,11.6,27.5,256.0,45.1,36.2,767300.0,4.2,48.8,65.9,1.5,2.76,1253 (USD),$42347,31.2,69.8,21.5,39.5,91.6,29.7,44.8,39.1
06037222200,3614.0,35.5,63.9,5.5,24.2,139.0,51.3,29.7,593100.0,3.4,50.6,70.8,1.7,2.89,961 (USD),$36250,34.7,67.8,32.6,35.7,94.8,16.4,30.5,41.3
06037228100,5120.0,27.5,90.9,0.0,9.1,0.0,50.8,65.6,292000.0,4.6,73.7,58.5,2.8,4.53,1171 (USD),$43429,28.3,62.2,19.8,14.9,92.6,0.6,11.6,44.7
06037232400,7209.0,33.5,57.1,1.5,36.6,109.0,50.2,65.1,344900.0,4.8,56.5,50.9,3.5,3.12,1156 (USD),$38952,35.6,72.9,20.3,25.3,90.6,9.4,43.6,29.1
06037241300,2441.0,30.9,44.3,3.4,50.2,2.0,47.9,49.6,319200.0,4.8,11.0,53.2,4.7,3.42,960 (USD),$33281,36.7,74.2,24.3,25.3,96.5,10.5,56.4,27.9
06037271500,3174.0,47.0,17.1,63.3,2.1,425.0,48.9,59.5,1131800.0,5.5,0.6,46.7,4.3,2.0,1806 (USD),$93009,24.8,67.3,4.7,24.7,85.8,67.6,73.3,18.6
06037277200,2336.0,28.9,42.4,23.5,25.6,148.0,45.8,0.0,326100.0,3.9,5.5,86.5,4.8,2.48,1605 (USD),$63139,27.9,78.3,24.2,51.0,69.4,40.5,56.6,16.7
06037201401,4764.0,34.4,81.2,7.7,0.2,347.0,43.0,50.7,370400.0,4.5,23.3,55.9,4.5,3.94,1131 (USD),$47639,28.3,68.5,28.6,42.9,86.2,18.7,22.9,39.7
06037212202,3572.0,32.0,74.9,3.5,2.6,678.0,48.4,2.3,,2.5,38.5,97.9,2.6,2.89,933 (USD),$33409,33.0,62.3,28.8,33.5,91.3,18.3,10.9,59.4
06037201302,4190.0,40.0,27.3,18.9,10.1,1608.0,42.0,12.3,383700.0,4.1,1.6,39.1,0.0,2.14,1678 (USD),$74634,30.3,81.9,11.3,48.1,79.2,53.1,44.5,34.7
06037201503,3320.0,31.4,89.9,3.9,1.0,171.0,42.2,41.8,445900.0,4.0,34.6,78.6,3.0,3.42,1240 (USD),$35625,35.0,60.2,27.6,17.8,90.6,12.0,21.5,37.7
06037207400,1065.0,37.5,61.1,16.0,14.8,55.0,86.3,3.7,,3.4,11.9,100.0,7.3,1.71,1750 (USD),$91705,32.1,59.0,24.4,48.1,42.2,18.0,40.5,30.1
06037208903,4278.0,29.8,82.3,6.2,4.9,154.0,61.9,1.4,,1.4,45.3,99.3,4.0,3.52,860 (USD),$30096,35.4,21.8,41.6,10.3,84.8,6.6,15.8,58.7
06037209200,4083.0,30.4,34.0,24.8,6.3,1059.0,55.7,1.9,600300.0,1.5,5.6,92.0,8.9,2.14,1756 (USD),$45093,24.1,43.3,26.6,57.8,70.7,53.1,38.4,43.6
06037210010,3711.0,35.5,83.7,1.8,1.7,474.0,53.5,4.9,296600.0,1.7,23.8,87.6,0.0,2.79,822 (USD),$25755,35.9,37.1,35.7,21.3,92.5,12.0,6.3,58.4
06037211420,3563.0,35.1,48.5,10.1,6.3,1211.0,49.4,23.1,604900.0,3.1,53.8,80.3,5.7,2.61,1094 (USD),$41172,33.3,64.6,20.6,32.3,86.9,31.2,21.3,58.7
06037212203,3002.0,34.0,69.6,3.2,3.6,635.0,48.6,2.5,,1.5,46.5,100.0,4.2,2.19,856 (USD),$23521,40.1,24.4,48.4,33.8,88.2,15.2,8.2,69.6
06037212610,4042.0,38.0,26.4,12.1,4.0,2241.0,46.9,9.9,786500.0,2.9,39.0,82.3,2.4,2.09,1154 (USD),$40801,30.7,62.2,17.9,41.5,88.6,42.5,24.5,58.9
06037214400,2925.0,33.6,9.3,78.8,2.6,162.0,49.8,1.0,827400.0,3.5,64.3,97.3,5.0,1.76,1866 (USD),$70174,28.0,70.1,12.9,53.0,75.7,67.7,77.9,16.2
06037214600,2544.0,38.2,15.7,68.7,1.3,206.0,46.0,28.4,1157700.0,4.6,31.9,72.1,1.5,1.65,1996 (USD),$102892,28.2,67.5,6.5,25.7,77.0,64.4,62.3,24.0
06037218120,4996.0,33.3,65.1,3.7,11.2,928.0,48.7,26.9,587900.0,3.9,63.6,80.2,4.9,3.38,998 (USD),$37604,34.5,58.5,23.9,32.3,86.8,20.2,21.7,53.6
06037218500,2668.0,37.0,49.8,7.3,35.2,101.0,49.2,39.0,594900.0,4.3,41.6,66.4,3.3,2.44,1107 (USD),$41410,31.7,72.3,24.2,39.1,94.4,22.2,49.8,32.5
06037221210,3265.0,34.6,74.5,5.2,9.1,318.0,51.5,28.7,568200.0,3.5,80.2,75.3,0.0,3.44,1095 (USD),$37535,34.7,58.8,27.6,24.1,96.1,18.5,20.6,47.3
06037221302,5290.0,33.0,72.1,6.7,10.4,521.0,50.9,12.4,507200.0,3.3,44.5,89.0,1.2,3.7,1080 (USD),$39849,39.9,58.3,20.6,29.5,90.7,10.0,20.8,52.9
06037224200,2527.0,30.8,90.8,4.9,2.2,53.0,52.8,23.6,273200.0,3.3,42.8,89.9,1.0,3.22,866 (USD),$22634,35.1,41.8,33.2,32.7,90.0,10.0,9.8,59.5
06037104105,5887.0,32.2,76.8,7.3,4.4,496.0,46.8,32.3,288400.0,4.8,0.5,47.6,1.9,3.75,731 (USD),$39693,33.6,64.6,26.5,26.8,93.1,17.2,16.4,46.9
06037134201,4643.0,36.3,49.2,30.2,2.5,730.0,48.8,82.4,436100.0,5.6,0.0,25.2,0.0,4.54,1387 (USD),$95625,32.4,75.8,8.0,17.5,91.6,22.6,46.8,36.1
06037294110,4286.0,34.4,80.4,13.9,0.0,130.0,49.5,73.5,389200.0,5.1,15.4,40.6,0.0,3.44,1122 (USD),$52188,21.2,75.4,23.1,19.6,94.9,5.2,32.1,29.9
06037296300,5011.0,43.6,33.1,38.7,6.3,955.0,50.2,24.4,428100.0,4.5,0.0,39.5,3.1,2.79,1766 (USD),$83068,30.1,82.7,8.8,32.2,87.2,37.8,56.6,26.5
06037297000,5241.0,43.0,34.9,51.0,2.8,329.0,52.0,55.1,650900.0,5.0,33.4,45.0,6.7,2.27,1499 (USD),$78297,25.3,85.8,6.8,36.2,81.7,34.3,67.2,18.6
06037214000,3817.0,38.1,7.8,82.9,0.4,152.0,46.3,56.3,1525600.0,6.4,71.5,40.5,0.0,2.53,1878 (USD),$104735,20.8,72.2,4.5,17.3,96.9,55.7,72.4,17.0
06037237900,4379.0,34.2,23.5,2.9,70.6,57.0,41.1,75.9,344700.0,5.2,61.9,41.3,3.6,3.25,1199 (USD),$43560,38.3,76.1,21.7,27.1,85.9,14.2,81.1,12.4
06037195802,2734.0,35.8,57.1,12.3,3.4,683.0,52.5,29.1,661300.0,3.7,47.2,78.0,7.3,2.86,1176 (USD),$48309,30.7,73.1,14.4,40.0,90.7,25.5,24.6,50.8
06037191120,4247.0,40.6,48.2,33.1,2.3,625.0,53.0,11.7,611300.0,2.8,31.6,88.8,2.7,2.33,1033 (USD),$36143,29.4,47.6,22.4,42.7,86.0,28.4,25.6,52.8
06037191410,5024.0,31.7,67.7,10.9,4.6,710.0,54.1,3.0,578100.0,2.7,29.3,98.6,3.5,2.98,995 (USD),$32025,35.0,54.2,31.4,19.2,89.5,21.5,20.7,48.5
06037195400,4567.0,39.6,13.7,67.6,2.5,657.0,54.5,49.2,682700.0,4.2,47.2,62.6,1.0,1.75,1483 (USD),$93226,32.9,68.7,6.8,35.3,91.7,64.3,70.9,18.2
06037197700,5171.0,32.9,33.1,15.5,4.6,2202.0,49.7,15.0,429100.0,3.7,23.7,85.5,2.8,2.66,1181 (USD),$36759,31.7,59.3,30.4,42.3,84.8,39.4,34.4,45.8
06037199000,5491.0,34.6,66.3,6.4,0.4,1328.0,54.4,24.1,371600.0,3.5,37.4,67.2,1.2,3.69,1064 (USD),$47250,29.6,54.3,28.4,32.3,84.9,20.4,18.7,52.9
06037199300,3545.0,39.4,56.6,29.2,1.3,409.0,50.3,71.0,542300.0,4.7,47.4,46.0,0.0,2.66,1320 (USD),$57031,37.4,75.1,16.0,33.2,87.8,37.8,42.2,35.6
06037199700,3185.0,33.5,70.0,14.9,1.3,414.0,54.8,36.5,365400.0,3.5,52.8,80.6,5.0,2.82,1228 (USD),$35000,26.8,64.6,31.4,29.8,87.8,26.2,23.9,43.5
06037201402,5115.0,41.7,71.5,7.0,0.2,1011.0,45.9,76.9,443000.0,5.0,6.5,30.5,2.0,3.11,997 (USD),$54655,30.9,66.3,15.1,30.2,95.6,13.6,28.2,36.8
06037143902,2931.0,42.1,9.6,80.7,0.9,238.0,50.4,52.5,1229700.0,5.5,8.2,42.7,0.0,2.01,1935 (USD),$117750,29.4,76.9,2.2,33.2,89.6,72.1,80.2,18.5
06037183620,3178.0,32.7,67.9,16.7,1.5,371.0,47.9,55.9,557500.0,4.3,53.3,55.9,0.0,3.56,1226 (USD),$50500,29.2,63.8,23.5,29.4,88.8,21.9,28.5,35.6
06037187300,3376.0,35.9,19.5,57.8,2.8,470.0,46.0,52.0,810400.0,4.6,44.1,58.0,0.0,2.28,1853 (USD),$99911,29.5,72.2,7.3,27.2,91.2,60.9,70.8,20.5
06037189702,2102.0,40.9,8.2,73.8,5.7,140.0,52.9,28.1,1049800.0,3.5,40.7,49.7,14.8,1.4,1691 (USD),$78750,33.9,66.4,12.3,46.8,88.9,66.5,81.1,21.3
06037199110,2612.0,37.1,88.3,5.9,2.0,81.0,53.3,70.1,389400.0,4.7,55.1,48.2,5.4,3.65,1214 (USD),$56250,34.4,59.5,17.6,24.1,90.1,13.2,25.1,36.9
06037191720,3646.0,30.6,74.8,18.5,2.8,115.0,55.0,11.5,470800.0,2.6,30.5,94.7,3.0,2.96,1035 (USD),$31136,35.5,52.9,36.6,24.1,91.2,16.2,18.8,56.5
06037197200,3866.0,40.3,55.0,10.8,1.7,1236.0,51.7,78.6,396800.0,4.7,45.8,50.7,1.3,3.16,1224 (USD),$55021,32.1,67.3,10.2,25.6,90.8,21.2,33.6,42.2
06037232600,6423.0,33.2,71.2,1.3,26.8,40.0,45.7,62.2,303400.0,4.6,56.5,55.9,3.3,3.05,1061 (USD),$27309,34.4,74.4,35.2,18.8,94.1,7.6,30.0,36.3
06037234000,5036.0,43.0,32.1,4.7,59.8,46.0,43.4,71.8,454000.0,5.4,56.1,36.0,2.1,2.19,1204 (USD),$56442,32.1,72.2,13.0,30.7,87.0,27.5,69.0,20.2
06037234300,4154.0,50.1,6.7,3.3,80.5,175.0,42.1,18.0,460800.0,3.6,34.6,80.4,6.2,1.53,1192 (USD),$41444,33.2,78.6,20.3,54.7,91.9,29.4,91.7,6.4
06037237300,5080.0,39.2,35.5,2.4,58.7,155.0,45.5,64.2,293900.0,4.5,54.1,53.4,3.1,2.4,1110 (USD),$32222,33.6,74.0,23.1,35.3,94.4,12.8,63.7,26.1
06037237500,2785.0,30.3,73.4,0.9,25.0,0.0,49.2,32.3,322800.0,3.9,27.0,79.2,0.0,3.31,951 (USD),$31520,37.9,63.9,28.8,17.5,93.3,4.8,27.2,42.8
06037199120,4225.0,34.7,73.4,3.7,0.0,956.0,51.1,29.8,442300.0,4.1,23.9,77.2,0.0,3.55,1043 (USD),$30893,36.7,57.1,45.1,29.4,85.1,14.0,15.8,42.6
06037201301,3918.0,35.1,84.4,4.6,0.3,420.0,52.4,50.0,482100.0,5.0,30.3,51.4,1.2,3.48,800 (USD),$42986,33.9,70.2,25.9,35.1,95.4,16.4,23.7,36.8
06037203600,5067.0,31.4,96.8,1.2,0.0,92.0,48.5,35.4,367500.0,4.0,37.3,72.1,2.7,3.82,1056 (USD),$44239,29.3,65.7,24.4,22.8,97.1,8.1,6.3,44.0
06037204110,3313.0,32.3,96.3,3.1,0.2,13.0,50.1,68.4,353100.0,4.4,45.0,60.4,5.9,3.91,1074 (USD),$38464,31.7,62.3,23.5,26.0,95.4,7.6,14.1,43.7
06037204420,3273.0,28.7,91.0,2.6,3.5,77.0,50.2,22.2,410700.0,3.6,46.9,90.9,3.9,3.56,933 (USD),$25732,31.9,54.4,47.2,20.7,90.1,4.6,9.9,42.0
06037204600,4148.0,30.9,94.7,2.9,1.5,30.0,50.8,36.0,341900.0,3.9,50.6,80.2,0.0,3.5,988 (USD),$35725,31.3,58.8,35.7,26.5,88.5,11.8,13.7,41.9
06037204920,2723.0,35.5,96.5,2.9,0.6,0.0,53.5,81.9,350000.0,4.3,45.9,52.6,3.3,4.3,1042 (USD),$40871,24.4,86.4,28.3,19.0,91.7,8.7,14.0,39.9
06037206300,5468.0,52.8,20.3,21.9,52.5,76.0,74.7,1.6,,,37.9,99.3,10.2,1.03,306 (USD),$10262,44.3,10.1,83.1,67.2,55.6,8.6,78.9,11.8
06037207710,4041.0,34.3,15.9,39.5,6.3,1479.0,56.2,0.0,714500.0,1.5,31.2,87.7,11.1,1.4,2222 (USD),$83210,28.0,49.3,24.4,79.9,55.2,67.2,47.4,38.5
06037208710,4682.0,42.1,27.1,7.8,3.4,2795.0,46.2,1.1,346400.0,2.7,12.4,85.8,1.7,2.39,1228 (USD),$56745,29.5,62.0,17.7,31.1,90.7,42.7,16.6,64.5
06037211310,4375.0,32.1,75.2,3.6,3.2,564.0,49.1,4.7,,3.1,57.5,98.5,1.4,3.43,1186 (USD),$37294,39.8,51.1,25.1,33.5,88.6,19.4,13.6,57.5
06037122120,4703.0,31.1,84.3,9.2,2.5,117.0,47.1,63.6,383700.0,5.3,0.5,45.4,2.3,4.45,1359 (USD),$51655,27.7,83.4,15.7,29.0,97.4,9.4,22.2,42.2
06037123010,4247.0,28.4,86.1,10.6,1.6,30.0,49.9,47.1,389800.0,4.5,1.9,66.7,1.7,3.92,1232 (USD),$37454,32.5,62.0,34.8,25.1,93.1,7.0,10.5,50.2
06037128910,4302.0,39.6,8.2,70.1,8.6,205.0,52.3,50.2,718100.0,4.6,3.1,52.9,0.0,2.01,1552 (USD),$84335,33.4,74.3,6.9,31.9,84.4,57.2,67.9,26.2
06037134305,4534.0,29.0,87.2,5.4,0.8,275.0,54.0,0.8,,3.6,5.5,100.0,0.0,4.02,1222 (USD),$38787,27.2,56.1,29.4,16.2,92.0,8.2,10.2,54.1
06037134710,5862.0,32.5,69.3,13.4,2.2,735.0,50.5,25.1,397000.0,3.8,5.0,77.1,0.0,3.79,1128 (USD),$44306,32.0,56.0,26.4,16.5,84.7,17.1,23.5,50.0
06037135202,4624.0,42.3,14.8,59.5,2.5,718.0,47.0,99.5,597800.0,6.2,0.7,14.0,0.0,3.34,2891 (USD),$110556,32.5,82.9,9.8,20.4,92.5,38.7,74.7,22.2
06037137302,4493.0,49.8,4.7,79.2,1.2,444.0,51.0,99.1,768800.0,7.1,0.8,14.5,0.0,3.31,2442 (USD),$128087,29.2,79.1,5.0,39.3,89.6,56.5,69.2,31.0
06037139802,4120.0,47.8,6.2,83.7,0.2,221.0,47.5,97.5,1148600.0,8.1,1.2,9.8,0.0,3.25,3059 (USD),$144531,38.4,83.6,3.8,32.3,96.8,61.0,53.0,37.1
06037141302,5982.0,36.9,16.0,67.1,7.4,414.0,47.8,27.1,878900.0,3.9,3.9,70.6,5.0,1.86,1739 (USD),$89128,34.5,76.1,4.7,39.3,77.8,63.1,63.6,27.6
06037143100,4362.0,45.0,12.2,70.1,6.2,292.0,52.2,29.5,752800.0,4.4,20.4,56.4,0.0,1.71,1730 (USD),$105025,24.5,74.5,7.6,43.7,88.5,57.4,79.4,17.8
06037143800,5586.0,38.9,18.7,69.9,1.7,441.0,50.2,58.9,1084300.0,5.5,7.3,39.7,0.0,1.95,1754 (USD),$146458,30.1,78.8,2.7,22.0,82.3,68.2,76.3,14.1
06037119800,6388.0,33.5,76.2,8.5,1.3,798.0,46.6,92.9,397500.0,5.5,4.5,20.2,0.0,3.15,1207 (USD),$73875,30.0,80.8,10.4,39.0,94.2,20.7,17.7,46.3
06037120010,2692.0,32.8,74.7,8.7,2.8,371.0,49.7,71.8,364300.0,4.4,0.5,44.3,1.2,3.72,1420 (USD),$48594,32.1,77.2,14.8,37.3,90.3,20.0,12.9,49.8
06037122200,3957.0,31.4,79.0,11.2,0.3,280.0,49.8,75.9,390800.0,4.8,13.3,53.8,0.0,4.45,1256 (USD),$55729,27.7,72.6,14.3,29.1,96.1,10.2,14.3,49.2
06037143200,4295.0,35.3,18.7,60.3,9.3,206.0,44.6,14.8,639000.0,3.7,9.2,73.0,0.0,2.03,1547 (USD),$73077,32.2,77.1,9.8,33.9,76.7,62.1,73.8,18.0
