GEOID10,total_pop,median_age,pct_hispanic,pct_white,pct_black,pct_asian,pct_male,pct_single_family_home,med_home_value,med_rooms_per_home,pct_built_before_1940,pct_renting,rental_vacancy_rate,avg_renter_household_size,med_gross_rent,med_household_income,mean_commute_time,pct_commute_drive_alone,pct_below_poverty,pct_college_grad_student,pct_same_residence_year_ago,pct_bachelors_degree,pct_english_only,pct_foreign_born,state,county,county_name
06029005506,5557.0,44.3,31.3,53.5,0.9,215.0,53.9,59.9,157400.0,5.8,1.1,19.0,0.0,2.85,981.0,62321.0,34.1,87.2,10.2,17.1,86.9,14.6,74.8,8.6,06,029,Kern
06029005300,2004.0,23.7,15.7,73.7,4.7,40.0,55.0,23.3,66900.0,4.6,3.4,94.0,15.9,3.24,755.0,25000.0,10.1,57.0,46.4,16.0,69.2,19.0,86.3,4.5,06,029,Kern
06029005402,4864.0,40.5,20.1,67.5,6.0,237.0,51.0,87.3,200900.0,5.8,0.4,22.4,8.6,2.33,870.0,68864.0,13.2,83.0,11.3,24.7,87.7,31.4,83.7,11.0,06,029,Kern
06029005700,2651.0,23.5,12.8,68.2,8.3,52.0,54.4,62.5,,6.2,2.4,100.0,2.7,3.49,1498.0,64464.0,12.3,76.3,9.1,38.1,58.2,46.3,87.3,4.9,06,029,Kern
06029002804,2693.0,66.1,20.9,67.5,6.1,48.0,39.4,58.3,167400.0,4.9,0.7,29.9,0.0,1.83,1076.0,49953.0,17.6,64.9,6.7,58.9,83.0,28.5,88.5,5.5,06,029,Kern
06029002807,3950.0,42.1,15.5,78.2,1.0,160.0,51.7,98.3,318000.0,7.2,3.0,7.3,0.0,4.37,2550.0,96172.0,21.2,80.1,8.1,39.4,86.0,44.1,82.9,9.8,06,029,Kern
06029002816,6244.0,26.8,60.1,24.8,9.0,116.0,49.1,60.8,126300.0,5.0,0.0,48.7,2.8,3.02,1015.0,44692.0,18.8,86.1,25.8,26.0,77.3,9.8,50.8,19.6,06,029,Kern
06029002819,4873.0,29.9,39.4,41.0,7.5,259.0,52.9,56.7,198400.0,4.8,0.3,57.9,3.6,3.0,1091.0,64882.0,21.4,85.1,17.5,32.0,77.0,25.3,70.2,16.2,06,029,Kern
06029003000,7599.0,27.7,80.4,12.3,5.0,31.0,51.3,82.5,112400.0,4.8,7.2,53.1,0.0,4.13,894.0,29629.0,30.2,63.2,46.1,14.8,87.4,4.6,33.1,31.0,06,029,Kern
06029003112,5260.0,32.0,52.4,27.7,7.7,401.0,52.8,59.7,171300.0,4.8,0.3,53.4,4.5,2.86,894.0,44261.0,22.3,84.4,17.8,23.6,87.2,17.8,46.3,24.7,06,029,Kern
06029003304,4005.0,39.6,47.3,44.5,2.7,142.0,72.4,57.7,115000.0,5.7,16.0,26.1,8.7,3.37,975.0,60270.0,23.6,77.6,14.0,31.5,75.7,8.2,56.4,35.5,06,029,Kern
06029004800,10154.0,25.3,91.7,1.2,2.0,518.0,44.3,61.1,153700.0,4.6,1.3,62.4,1.9,3.82,779.0,28136.0,16.4,75.8,36.4,14.2,90.7,4.6,16.6,40.3,06,029,Kern
06029005401,6761.0,39.3,25.8,61.8,0.5,508.0,54.0,56.3,185200.0,5.4,0.0,30.6,9.3,2.15,888.0,65258.0,11.7,75.6,13.8,14.4,78.1,31.8,72.0,12.6,06,029,Kern
06029006201,3049.0,28.7,76.0,22.1,0.0,20.0,46.7,67.5,223100.0,4.8,10.0,49.0,4.6,4.0,650.0,36783.0,22.9,76.7,25.6,13.2,90.2,6.7,30.8,26.4,06,029,Kern
06029001901,3881.0,35.0,46.5,43.5,4.7,137.0,54.9,80.4,165600.0,5.0,24.4,50.3,0.0,3.07,914.0,44240.0,22.5,78.9,17.6,18.2,85.4,20.9,59.9,13.8,06,029,Kern
06029000506,2528.0,31.7,21.2,59.6,5.2,269.0,48.4,23.9,256600.0,4.2,0.0,78.3,4.3,2.18,1300.0,66679.0,21.5,89.3,11.0,19.3,70.4,43.1,77.4,13.8,06,029,Kern
06029000903,3791.0,33.6,62.5,33.2,1.4,62.0,53.0,64.0,192700.0,5.0,0.5,44.3,4.2,2.41,799.0,50394.0,24.0,92.1,19.3,31.3,81.0,20.2,68.8,12.8,06,029,Kern
06029001103,5358.0,21.8,88.0,7.6,2.0,20.0,50.7,75.1,75500.0,4.5,12.2,77.9,4.0,4.52,843.0,27328.0,24.6,72.8,51.2,8.2,81.9,2.5,20.9,32.5,06,029,Kern
06029002812,5493.0,26.9,51.6,31.9,12.6,74.0,48.4,38.6,127600.0,4.3,1.3,74.5,6.1,2.62,846.0,33056.0,18.4,80.1,32.5,17.4,75.8,12.0,62.4,14.6,06,029,Kern
06029002815,4143.0,30.2,46.7,34.4,17.0,57.0,50.3,56.0,160000.0,4.8,0.0,50.0,8.0,3.07,849.0,48918.0,19.0,79.9,17.8,16.4,78.1,12.0,67.0,12.6,06,029,Kern
06029003113,5554.0,26.9,60.7,20.5,12.5,277.0,51.6,55.0,154400.0,5.0,0.7,46.7,5.6,4.67,982.0,45724.0,18.3,82.7,28.5,24.4,91.5,8.0,41.9,24.2,06,029,Kern
06029003123,18533.0,29.6,38.5,32.8,10.0,3242.0,47.7,89.9,261100.0,5.8,0.7,36.0,3.8,3.48,1572.0,90653.0,25.1,78.1,6.9,26.1,82.6,24.9,58.6,19.7,06,029,Kern
06029006100,8405.0,36.7,31.7,60.6,4.1,82.0,53.7,74.3,189400.0,5.1,6.6,33.4,10.3,2.42,820.0,43482.0,21.5,85.4,20.2,24.4,87.3,15.8,77.6,8.5,06,029,Kern
06029000505,3800.0,44.2,18.5,73.3,1.0,116.0,46.4,88.8,249700.0,6.3,0.0,24.8,0.0,2.78,1644.0,83500.0,19.7,92.7,7.3,26.9,82.4,31.1,91.7,4.7,06,029,Kern
06029000504,4716.0,34.4,34.0,60.1,0.9,106.0,45.1,58.8,256500.0,5.5,1.4,45.7,3.2,2.85,788.0,37697.0,18.5,81.7,30.1,28.4,78.3,16.4,83.6,4.6,06,029,Kern
06029000600,7247.0,27.1,40.8,35.6,14.2,265.0,45.6,26.6,51600.0,4.2,6.6,79.5,2.3,3.01,771.0,23582.0,21.4,68.3,50.5,11.1,60.4,3.5,78.7,6.6,06,029,Kern
06029000904,4688.0,31.3,55.6,30.6,1.7,375.0,50.1,72.5,154400.0,5.1,0.6,43.9,0.0,3.08,979.0,51939.0,20.1,76.6,11.7,29.5,88.8,17.9,65.0,13.6,06,029,Kern
06029000905,2472.0,33.2,69.9,25.2,0.0,12.0,43.2,89.0,168800.0,5.8,15.8,33.6,0.0,2.92,927.0,63141.0,28.6,77.1,12.7,24.4,90.8,22.4,54.5,18.4,06,029,Kern
06029001300,7823.0,24.8,84.7,4.7,7.8,84.0,50.9,52.2,103900.0,4.0,22.1,86.8,6.8,3.67,806.0,22728.0,27.2,59.0,48.9,14.7,83.9,1.6,31.5,26.8,06,029,Kern
06029002600,3469.0,31.0,76.6,10.4,8.6,1.0,52.1,86.7,97100.0,4.8,3.4,48.5,2.3,3.84,950.0,34101.0,21.9,70.1,39.2,8.2,85.2,3.2,37.3,25.4,06,029,Kern
06029002817,5557.0,27.9,50.5,31.8,12.2,139.0,47.1,44.0,147600.0,4.9,0.0,71.3,2.7,3.15,1036.0,35758.0,23.0,82.7,35.1,21.0,87.3,14.9,74.5,11.1,06,029,Kern
06029003807,3634.0,41.3,15.7,80.4,0.4,13.0,49.8,93.1,220800.0,5.6,2.7,23.1,0.0,2.78,1330.0,91250.0,22.9,77.8,11.8,9.2,92.5,19.4,96.6,1.3,06,029,Kern
06029004000,8378.0,28.3,84.5,11.8,2.2,66.0,51.0,92.9,163700.0,5.4,9.6,34.6,0.0,4.25,1080.0,48418.0,25.4,84.1,20.2,20.1,87.8,5.8,24.1,30.7,06,029,Kern
06029004401,7658.0,29.6,80.0,14.2,4.1,0.0,49.5,83.5,155000.0,5.0,3.5,37.9,5.8,3.05,782.0,48690.0,26.7,81.2,18.8,26.9,98.1,7.5,28.6,29.5,06,029,Kern
06029005403,8972.0,33.3,16.8,62.9,4.5,912.0,49.7,73.0,150400.0,5.2,3.6,40.4,5.3,2.62,866.0,59406.0,15.0,80.3,16.8,18.9,81.2,19.6,77.3,10.6,06,029,Kern
06029005404,6954.0,36.3,17.9,62.8,7.1,113.0,51.0,64.3,164100.0,5.3,0.5,38.3,11.8,2.6,873.0,59825.0,16.4,79.5,15.6,27.9,85.2,21.8,87.3,9.1,06,029,Kern
06029006202,7947.0,22.3,93.3,4.9,1.7,3.0,50.2,87.8,163000.0,5.4,1.3,47.0,0.3,5.14,1108.0,51563.0,26.4,65.6,21.1,18.7,97.2,2.7,13.8,36.0,06,029,Kern
06029001201,2836.0,27.4,76.6,13.3,6.8,0.0,57.5,85.8,110000.0,4.7,6.0,61.8,5.1,4.01,935.0,32222.0,28.4,78.9,41.2,14.3,83.5,0.3,39.8,21.6,06,029,Kern
06029004702,3703.0,28.3,96.8,2.5,0.0,0.0,50.7,77.2,106300.0,4.7,3.2,45.6,6.4,4.24,767.0,31842.0,22.5,69.0,31.5,14.6,95.6,3.0,11.7,40.0,06,029,Kern
06029006500,3807.0,40.3,39.7,39.8,12.9,130.0,74.7,59.2,64500.0,4.6,6.6,29.1,21.7,2.33,729.0,39408.0,28.1,67.9,14.5,43.2,73.4,4.8,67.8,16.0,06,029,Kern
06029003205,10117.0,28.1,64.9,18.0,6.5,962.0,48.3,93.2,220700.0,6.0,0.0,22.1,10.2,3.91,1618.0,70601.0,24.3,73.1,9.5,18.8,82.9,16.4,43.3,25.3,06,029,Kern
06029006303,6173.0,24.3,91.3,7.8,0.8,0.0,53.4,63.2,116000.0,4.9,8.4,64.3,6.2,4.2,789.0,35472.0,36.2,51.8,30.7,16.9,85.1,1.6,10.1,42.6,06,029,Kern
06029005507,6901.0,32.2,28.3,41.4,19.7,329.0,50.3,68.9,105600.0,5.1,1.5,51.9,10.2,2.85,786.0,50833.0,35.8,81.6,29.1,31.1,75.8,15.4,80.0,10.4,06,029,Kern
06029005003,4059.0,26.0,84.8,3.3,2.1,391.0,51.4,39.3,151500.0,4.4,0.8,56.2,0.0,3.69,761.0,31766.0,19.0,72.9,43.4,20.8,93.6,4.8,18.0,41.2,06,029,Kern
06029004603,2386.0,34.3,52.8,18.4,21.1,26.0,99.8,,,,,,,,,,,,,19.0,60.5,1.5,54.6,12.1,06,029,Kern
06029006006,3895.0,41.9,14.2,82.5,1.3,37.0,48.3,92.2,301500.0,5.5,1.7,22.4,9.0,2.13,1155.0,83191.0,27.7,82.9,6.4,16.3,84.9,26.4,89.7,7.0,06,029,Kern
06029006403,6491.0,25.0,95.4,4.4,0.0,4.0,51.3,62.2,116400.0,4.7,3.2,63.7,1.8,4.55,823.0,40306.0,21.4,81.6,34.8,19.2,92.0,0.9,8.9,44.3,06,029,Kern
06029006404,3159.0,26.7,97.5,2.5,0.0,0.0,51.5,69.5,91300.0,4.3,4.4,55.0,2.8,4.03,643.0,28494.0,23.8,71.9,45.0,9.4,89.2,0.5,7.5,38.4,06,029,Kern
06029002811,3466.0,49.4,12.7,66.9,0.5,615.0,43.4,100.0,434000.0,6.4,0.7,9.8,0.0,2.0,1658.0,119079.0,14.9,89.6,3.2,12.0,95.0,58.6,70.1,21.4,06,029,Kern
06029002000,6623.0,30.9,59.3,9.7,27.1,231.0,47.8,58.8,163800.0,4.4,2.1,80.8,2.1,2.86,762.0,25602.0,24.6,68.6,46.8,14.9,80.8,5.4,52.2,21.9,06,029,Kern
06029002700,6148.0,32.1,66.1,21.8,9.7,116.0,50.5,82.8,135000.0,4.9,6.5,41.8,0.0,3.23,939.0,35811.0,20.4,83.7,29.7,19.1,86.6,5.4,47.8,20.3,06,029,Kern
06029003124,5932.0,32.2,46.0,37.2,2.5,691.0,53.2,85.4,200000.0,5.3,0.0,27.0,8.7,3.53,1605.0,69120.0,23.5,79.0,13.9,31.0,91.7,16.3,53.4,24.3,06,029,Kern
06029003400,4398.0,26.7,61.9,36.3,0.0,56.0,48.5,79.1,100400.0,4.6,20.6,49.3,1.7,3.5,818.0,36058.0,31.4,62.0,41.5,11.1,81.5,5.0,45.1,29.4,06,029,Kern
06029003809,12908.0,36.2,26.1,59.8,1.7,1061.0,49.7,84.0,363000.0,6.5,0.0,16.9,2.3,2.61,1260.0,106760.0,24.1,82.9,8.5,26.8,86.8,33.5,75.9,14.3,06,029,Kern
06029003813,8182.0,35.2,28.4,58.2,0.3,934.0,47.8,96.5,339300.0,6.8,1.0,7.5,10.6,3.57,1748.0,107917.0,19.2,84.7,5.1,32.3,93.8,37.8,79.5,11.8,06,029,Kern
06029000101,13188.0,28.2,22.0,72.7,2.3,19.0,52.9,60.9,163500.0,5.0,5.9,60.4,5.2,2.81,1059.0,54913.0,26.0,92.8,11.8,21.7,79.6,11.4,87.7,4.2,06,029,Kern
06029001400,9253.0,24.3,81.2,9.4,5.3,179.0,50.2,47.8,77600.0,4.4,18.5,79.4,1.6,4.0,759.0,24821.0,26.2,71.3,57.9,13.6,82.1,2.8,42.6,26.7,06,029,Kern
06029001600,1811.0,29.9,47.3,28.3,12.3,76.0,48.7,33.2,180600.0,3.5,19.8,80.7,2.5,2.33,671.0,25114.0,17.5,78.3,38.5,32.0,70.7,6.5,64.2,10.3,06,029,Kern
06029002100,3461.0,25.2,90.6,2.5,6.8,0.0,50.0,74.6,96900.0,4.0,9.6,62.5,5.4,4.14,872.0,26818.0,25.1,60.2,46.4,14.6,83.5,2.9,18.2,35.5,06,029,Kern
06029002200,5295.0,21.7,79.2,2.8,15.2,9.0,48.8,57.0,77600.0,4.6,12.6,72.8,5.5,3.94,733.0,22121.0,27.2,54.2,55.8,10.8,83.7,4.6,31.8,28.5,06,029,Kern
06029002808,7328.0,37.5,24.8,50.4,6.7,1142.0,49.5,67.2,334400.0,6.0,1.1,41.8,8.9,2.6,1417.0,96988.0,19.6,80.3,2.6,51.4,78.6,46.5,74.7,16.5,06,029,Kern
06029002900,7266.0,29.6,57.2,26.1,10.3,420.0,49.6,57.6,141300.0,4.7,0.0,64.8,9.4,3.07,850.0,37488.0,22.5,85.9,28.9,28.2,74.8,8.4,45.8,24.2,06,029,Kern
06029003121,8215.0,29.0,65.0,12.1,15.7,390.0,46.7,50.6,116500.0,4.7,1.6,59.3,4.2,3.28,910.0,37870.0,21.0,78.6,23.4,10.0,80.6,4.9,38.5,27.0,06,029,Kern
06029003203,2433.0,35.8,29.3,58.0,0.5,202.0,55.2,100.0,253100.0,6.5,0.0,8.6,20.7,3.94,1568.0,87589.0,23.3,88.5,3.0,42.3,90.0,24.9,79.8,13.4,06,029,Kern
06029003204,9765.0,35.1,28.8,42.3,3.8,2102.0,51.0,95.9,391800.0,6.8,0.6,21.9,0.0,2.91,1680.0,112195.0,24.6,78.7,2.0,17.8,87.7,48.1,58.8,25.6,06,029,Kern
06029003803,6533.0,34.3,20.4,72.3,1.0,271.0,52.7,93.2,360000.0,6.3,1.6,14.6,0.0,3.33,1347.0,105088.0,26.5,90.0,4.5,17.0,94.6,37.7,86.2,6.7,06,029,Kern
06029000906,4431.0,29.5,78.3,19.3,1.6,2.0,51.4,90.6,153200.0,5.5,2.0,38.5,0.0,3.4,1236.0,47500.0,26.0,78.4,9.8,17.3,91.3,8.2,44.1,15.6,06,029,Kern
06029000907,2837.0,24.8,76.1,17.4,2.7,12.0,49.8,85.1,112100.0,5.1,2.6,39.6,8.3,4.45,1153.0,42396.0,22.7,88.0,23.9,20.5,87.3,4.8,50.5,12.4,06,029,Kern
06029000910,10972.0,33.7,44.5,40.2,3.9,729.0,47.4,57.5,229900.0,5.4,0.0,34.0,12.2,2.38,979.0,64746.0,25.7,86.5,11.4,19.0,83.2,27.3,67.8,11.1,06,029,Kern
06029001500,2558.0,34.0,80.2,6.3,12.8,0.0,58.9,73.0,88400.0,4.2,33.8,66.4,5.0,3.38,683.0,25193.0,22.5,52.1,57.5,9.0,76.4,2.2,32.9,29.0,06,029,Kern
06029001700,3810.0,39.0,28.0,56.3,5.0,293.0,50.6,57.0,258900.0,4.9,29.7,59.4,12.5,1.9,903.0,62130.0,15.8,86.6,11.3,27.0,77.6,39.5,80.0,9.1,06,029,Kern
06029001801,6104.0,31.6,47.2,41.6,8.1,83.0,51.1,64.2,190500.0,4.9,4.0,58.2,3.5,2.7,880.0,48667.0,16.8,85.4,24.6,32.9,80.4,9.2,59.5,15.2,06,029,Kern
06029003812,4557.0,33.3,32.3,53.7,1.9,277.0,48.3,65.6,229800.0,5.5,0.0,42.6,4.8,2.74,1613.0,72335.0,22.9,80.1,10.4,30.0,78.1,31.7,72.9,14.5,06,029,Kern
06029003900,2020.0,35.5,52.2,30.6,14.7,14.0,81.3,87.4,164000.0,5.4,14.4,31.6,0.0,3.83,863.0,61458.0,19.9,82.4,13.7,24.2,59.3,6.4,64.7,16.0,06,029,Kern
06029004301,8389.0,26.1,89.5,8.5,0.5,116.0,48.6,76.3,159100.0,5.2,0.0,34.1,2.7,3.78,726.0,41230.0,25.7,84.6,22.5,13.0,94.7,4.5,20.1,34.7,06,029,Kern
06029004601,4232.0,32.6,48.0,19.2,25.4,84.0,99.8,,,,,,,,,,,,,58.3,24.1,1.1,60.9,9.9,06,029,Kern
06029004901,5107.0,26.3,75.1,4.8,0.0,951.0,50.7,45.1,150200.0,4.5,6.9,56.4,16.3,3.12,875.0,31777.0,18.0,87.5,30.5,19.1,95.3,9.0,24.7,38.8,06,029,Kern
06029005103,2632.0,51.8,4.4,85.9,0.0,29.0,47.5,61.2,168900.0,5.2,0.0,21.5,12.5,2.41,794.0,52891.0,19.4,86.5,16.6,28.0,83.7,18.0,96.6,2.5,06,029,Kern
06029006002,4356.0,40.2,45.6,32.9,14.1,98.0,100.0,,,,,,,,,,,,,50.1,63.2,2.8,61.8,15.8,06,029,Kern
06029006301,4191.0,31.0,86.5,10.4,0.7,23.0,51.1,80.0,116600.0,4.8,3.6,51.1,0.0,3.89,786.0,43000.0,25.0,58.2,22.2,19.1,93.8,3.8,17.0,44.0,06,029,Kern
06029006401,7921.0,28.5,97.1,2.0,0.0,67.0,51.2,74.7,114900.0,4.5,9.3,57.3,1.1,3.91,771.0,37056.0,27.4,64.3,36.1,14.8,90.6,2.8,12.3,43.3,06,029,Kern
06029005900,3751.0,31.6,43.4,31.6,21.2,0.0,55.8,55.9,84600.0,4.5,8.6,70.1,7.6,2.56,666.0,29702.0,19.5,77.1,38.4,17.5,78.5,9.3,66.8,8.6,06,029,Kern
06029006003,5675.0,34.3,26.1,72.1,0.0,29.0,47.5,69.7,198200.0,5.0,0.0,39.8,8.8,2.72,926.0,49706.0,20.3,76.7,16.6,26.6,83.0,13.2,88.5,5.7,06,029,Kern
06029006004,1618.0,55.0,25.6,65.3,0.4,25.0,48.4,56.3,204800.0,5.3,2.5,22.7,0.0,3.55,848.0,39032.0,36.8,75.3,26.8,15.2,83.0,19.2,84.9,7.7,06,029,Kern
06029000102,3171.0,37.4,12.5,79.9,0.0,0.0,52.4,75.2,127200.0,5.2,5.3,52.2,0.0,2.7,929.0,43192.0,21.6,80.8,20.1,35.8,80.8,5.8,89.5,5.0,06,029,Kern
06029000902,3474.0,33.4,60.2,32.7,4.0,66.0,49.6,62.4,162000.0,4.9,1.0,41.1,17.8,2.6,940.0,47610.0,21.1,84.9,24.0,43.7,81.3,16.4,66.1,14.2,06,029,Kern
06029000909,2475.0,49.0,25.8,61.8,1.5,154.0,52.2,94.7,299800.0,6.9,0.0,13.7,0.0,2.6,,101522.0,22.9,85.5,2.6,34.2,91.9,40.0,73.6,12.6,06,029,Kern
06029001102,6816.0,25.8,77.4,15.1,5.1,94.0,49.7,76.2,86400.0,4.6,3.1,49.7,2.2,3.91,886.0,32690.0,23.7,73.9,34.8,18.6,88.7,2.4,36.0,26.0,06,029,Kern
06029003115,5727.0,26.5,75.5,13.1,9.3,90.0,50.3,79.2,133600.0,5.0,1.8,46.0,0.0,4.68,1224.0,37545.0,22.9,72.9,39.2,11.7,84.7,4.5,31.4,26.8,06,029,Kern
06029003804,16028.0,30.4,29.2,59.4,1.4,954.0,48.0,94.6,272000.0,6.2,0.0,23.5,1.9,3.53,1656.0,93678.0,23.3,85.2,7.5,25.2,88.7,27.5,80.0,7.3,06,029,Kern
06029002821,4680.0,32.6,37.5,43.1,6.0,574.0,50.9,85.0,208900.0,5.2,2.2,33.5,4.8,2.86,1352.0,74737.0,22.1,85.8,5.3,39.1,84.4,21.7,64.6,16.3,06,029,Kern
06029000800,5255.0,26.8,63.8,30.6,2.1,122.0,50.7,87.8,157800.0,5.4,1.4,37.0,6.1,4.12,1192.0,52904.0,20.8,83.8,19.9,26.1,85.2,10.4,68.8,10.0,06,029,Kern
06029004101,5185.0,28.8,71.1,25.8,1.4,18.0,47.7,76.4,173100.0,5.2,9.3,40.0,3.5,2.88,808.0,48155.0,24.8,78.8,21.7,24.1,93.0,14.8,49.4,22.3,06,029,Kern
06029005600,2406.0,39.1,23.6,56.7,7.4,50.0,46.6,73.6,62400.0,4.9,4.9,40.3,14.7,2.75,608.0,45382.0,20.8,86.8,37.8,10.1,84.3,11.5,79.2,9.2,06,029,Kern
06029004102,5425.0,25.7,93.1,6.9,0.0,0.0,46.4,56.8,117300.0,4.7,5.5,72.8,1.4,3.81,690.0,27978.0,22.7,76.8,35.4,8.6,85.4,2.7,17.6,36.2,06,029,Kern
06029005201,4691.0,59.1,10.6,87.4,0.1,48.0,48.5,65.8,151600.0,4.5,4.1,24.0,21.0,2.35,891.0,39107.0,30.2,68.2,14.4,39.7,87.3,22.0,91.5,6.8,06,029,Kern
06029000300,4668.0,31.2,18.2,73.8,0.4,63.0,47.6,63.3,80600.0,4.4,18.7,70.6,1.7,3.08,891.0,35307.0,23.4,69.1,45.7,15.7,69.3,7.2,84.2,5.8,06,029,Kern
06029001902,4823.0,31.3,54.3,28.3,11.9,120.0,47.6,55.5,139300.0,4.4,37.7,71.8,2.9,2.76,797.0,32750.0,20.2,74.8,34.3,27.6,74.3,15.3,64.9,10.9,06,029,Kern
06029000908,5477.0,33.0,46.8,36.6,11.8,101.0,49.0,71.3,202000.0,5.3,0.5,34.8,5.7,2.84,1056.0,57154.0,19.3,82.8,25.1,23.0,93.1,23.8,71.7,10.4,06,029,Kern
06029001000,10332.0,27.6,65.2,32.4,0.0,130.0,50.9,93.8,165800.0,5.6,6.1,21.3,0.0,3.66,961.0,60500.0,26.3,79.4,20.4,12.8,92.7,11.8,50.2,21.5,06,029,Kern
06029003811,2711.0,38.0,21.2,69.3,1.0,119.0,51.7,72.4,283500.0,5.4,3.2,37.4,4.2,2.7,1032.0,76136.0,26.0,85.8,5.9,26.1,83.3,23.3,81.6,12.5,06,029,Kern
06029005501,6184.0,46.7,7.1,76.9,13.3,24.0,49.3,43.5,174600.0,5.2,0.0,29.4,0.0,2.88,959.0,71808.0,26.8,88.7,23.7,15.7,79.3,31.3,93.7,4.1,06,029,Kern
06029000700,5535.0,32.6,57.2,38.6,0.0,32.0,47.2,93.1,169900.0,5.8,27.0,36.5,6.5,3.64,1305.0,53737.0,18.4,82.3,11.9,11.6,77.2,22.1,59.3,9.3,06,029,Kern
06029002814,4291.0,28.3,54.3,34.5,7.7,128.0,50.8,39.9,189900.0,4.3,0.0,64.5,8.4,2.62,877.0,36331.0,19.3,76.5,26.8,31.1,82.7,13.9,58.0,17.4,06,029,Kern
06029005004,7802.0,30.1,80.7,7.2,1.8,697.0,49.4,78.3,196700.0,5.0,6.8,38.1,9.4,3.53,791.0,53750.0,20.4,81.6,15.3,23.4,92.6,9.7,20.8,37.2,06,029,Kern
06029004604,14142.0,31.2,77.3,6.1,3.5,1721.0,59.6,88.4,187100.0,5.5,4.1,27.3,4.2,4.79,928.0,53283.0,18.7,68.6,15.9,19.0,84.7,7.0,21.6,42.8,06,029,Kern
06029006008,6078.0,55.4,9.0,80.9,2.0,141.0,44.9,96.9,283900.0,5.9,0.5,3.8,0.0,2.45,895.0,78500.0,40.9,82.1,8.8,20.5,93.5,31.4,95.2,4.8,06,029,Kern
06029006304,4342.0,23.2,92.5,6.6,0.2,17.0,52.1,66.7,119900.0,4.7,5.3,60.7,3.5,4.38,766.0,31250.0,21.1,63.6,38.7,13.5,94.0,1.5,13.5,42.4,06,029,Kern
06029003305,3665.0,39.4,13.5,80.6,0.0,52.0,45.9,85.2,155900.0,4.1,10.0,50.6,8.4,2.6,809.0,34588.0,50.5,69.5,22.4,7.8,81.7,19.9,90.5,6.1,06,029,Kern
06029006007,5490.0,44.8,18.4,78.3,0.3,116.0,54.0,85.0,277900.0,5.6,0.1,23.6,4.5,2.95,1289.0,66176.0,36.4,73.4,10.3,10.1,82.5,15.9,91.2,2.3,06,029,Kern
06029003306,4699.0,41.5,31.4,59.2,0.0,213.0,49.2,77.4,210700.0,5.2,0.7,26.9,5.1,4.06,1246.0,48250.0,45.5,72.5,18.9,11.7,72.4,18.3,79.5,12.6,06,029,Kern
06029003206,18024.0,27.8,51.4,22.8,3.7,3392.0,51.2,96.2,252600.0,5.9,0.9,14.0,0.0,4.57,1629.0,78267.0,26.0,81.3,7.1,20.6,85.2,15.7,48.0,21.6,06,029,Kern
06029002500,9140.0,25.3,75.3,12.0,11.9,27.0,46.9,63.2,110700.0,4.6,4.5,57.6,4.5,3.96,793.0,29714.0,29.2,69.8,45.0,15.6,84.7,6.9,35.3,26.9,06,029,Kern
06029002806,2381.0,25.8,19.0,60.6,7.7,233.0,53.1,24.1,233600.0,3.8,0.0,75.9,11.1,2.0,1147.0,66399.0,14.1,78.7,15.1,95.2,60.2,54.8,70.1,15.3,06,029,Kern
06029002813,4289.0,29.7,51.1,24.7,9.5,478.0,49.7,22.3,129200.0,4.2,1.0,73.1,3.8,2.4,888.0,33906.0,17.7,81.5,39.5,53.1,79.4,15.3,47.8,24.3,06,029,Kern
06029002818,3931.0,34.4,31.8,53.2,7.7,143.0,46.6,56.5,248400.0,5.7,0.3,36.5,3.9,3.36,1292.0,71322.0,20.6,87.2,10.5,33.5,85.0,31.1,81.8,9.4,06,029,Kern
06029003103,3814.0,33.0,81.0,16.4,0.6,0.0,55.7,87.1,96400.0,4.7,5.9,41.7,4.6,3.44,885.0,37826.0,25.2,81.5,22.5,18.1,89.4,4.1,31.1,33.3,06,029,Kern
06029003122,7890.0,27.4,82.3,8.8,6.7,135.0,50.7,80.3,156600.0,4.9,0.4,41.1,6.5,3.9,1185.0,47783.0,21.6,81.3,20.0,28.9,86.6,6.3,29.1,35.0,06,029,Kern
06029000200,7666.0,33.9,21.8,68.4,4.7,0.0,51.1,74.2,108600.0,4.3,22.8,75.4,8.2,2.91,795.0,31209.0,19.8,61.1,42.1,23.8,71.7,10.7,90.8,2.8,06,029,Kern
06029000503,7170.0,38.5,20.7,73.1,0.3,292.0,53.3,97.1,304700.0,6.5,0.0,10.6,0.0,3.27,1710.0,111149.0,20.2,87.3,6.6,29.2,82.3,32.6,85.4,7.5,06,029,Kern
06029001101,5558.0,22.7,81.0,17.6,0.5,31.0,47.5,59.8,95500.0,5.0,1.5,54.8,0.0,4.11,929.0,32528.0,24.7,79.9,34.6,16.5,86.0,3.1,37.0,25.9,06,029,Kern
06029001202,5865.0,26.4,77.1,13.0,7.2,71.0,49.9,47.4,92400.0,3.7,17.1,77.4,6.4,3.22,692.0,21746.0,24.2,60.3,59.5,14.3,78.7,3.7,29.4,27.7,06,029,Kern
06029001802,5389.0,34.4,44.0,40.2,8.6,174.0,43.9,37.3,215100.0,4.8,0.0,63.1,2.6,2.64,1105.0,58133.0,18.7,85.3,16.4,21.0,74.9,24.0,76.4,5.9,06,029,Kern
